Orthogroup	Wisteria	Phaseolus
OG0006365	TransABySS.k65.S442927.p1, SPADES.k45.NODE_87656_length_697_cov_81.825153_g34957_i0.p1	SOAP.k35.scaffold7507.p1
OG0006367	SOAP.k45.C624442.p1	TRINITY_DN230_c0_g2_i3.p1
OG0006368	TransABySS.k25.R1185692.p1	TRINITY_DN943_c0_g1_i5.p1, SPADES.k25.NODE_28110_length_1283_cov_54.398251_g154_i5.p1
OG0006370	SOAP.k65.scaffold16344.p1	TransABySS.k65.S197058.p1
OG0006371	TransABySS.k65.R393343.p1, TransABySS.k55.S483188.p1	TRINITY_DN5338_c0_g1_i1.p1
OG0006373	TRINITY_DN9460_c0_g1_i23.p1	TRINITY_DN49902_c0_g1_i1.p1
OG0006374	TransABySS.k55.S488114.p1	TransABySS.k55.R199799.p1
OG0006375	SOAP.k45.scaffold7889.p2	TRINITY_DN45568_c0_g3_i1.p1
OG0006375	TransABySS.k25.R1165920.p1	TRINITY_DN13449_c0_g1_i3.p1
OG0006376	TransABySS.k35.R784477.p1	TransABySS.k55.R193728.p1
OG0006377	TransABySS.k55.S507214.p1	SPADES.k45.NODE_42777_length_607_cov_43.117438_g24307_i0.p1
OG0006377	SPADES.k45.NODE_27307_length_2323_cov_83.581212_g6394_i8.p2	SPADES.k25.NODE_51081_length_569_cov_66.450368_g26949_i0.p1, SPADES.k25.NODE_31367_length_1162_cov_109.235708_g15364_i0.p1
OG0006378	TransABySS.k45.J611657.p1	TransABySS.k45.S148354.p1
OG0006378	TransABySS.k65.S332966.p1	SOAP.k55.C124621.p1
OG0006379	TransABySS.k45.S680855.p1	TransABySS.k25.S101242.p1
OG0006380	TRINITY_DN3685_c0_g1_i5.p1	SPADES.k45.NODE_2779_length_3339_cov_81.725865_g93_i4.p1, TransABySS.k25.S391511.p1, TRINITY_DN706_c0_g1_i13.p1
OG0006382	SOAP.k65.C332115.p1	TransABySS.k25.R358098.p1, TRINITY_DN3682_c0_g1_i2.p1, TransABySS.k35.R252985.p1
OG0006383	TRINITY_DN6197_c0_g1_i8.p1, TransABySS.k35.J778599.p1	TransABySS.k55.S212853.p1, SPADES.k35.NODE_41100_length_756_cov_49.654646_g15228_i2.p1
OG0006384	TransABySS.k45.S667752.p1	TransABySS.k35.R253492.p1
OG0006386	TransABySS.k55.R486792.p1	TRINITY_DN25887_c0_g1_i6.p1
OG0006387	TRINITY_DN89906_c0_g1_i1.p2	TransABySS.k65.S193926.p1, SPADES.k35.NODE_1410_length_3934_cov_69.541164_g499_i1.p1
OG0006388	TransABySS.k25.R1172246.p1, TRINITY_DN22024_c0_g1_i22.p1	TransABySS.k25.R385960.p1, SPADES.k25.NODE_34659_length_1048_cov_60.923754_g11078_i1.p1
OG0006389	SPADES.k55.NODE_17322_length_2755_cov_47.452963_g5928_i1.p1, TRINITY_DN3631_c0_g1_i6.p1	SPADES.k55.NODE_16873_length_1601_cov_79.015524_g5816_i2.p1
OG0006390	SOAP.k45.scaffold25378.p1	Velvet.k65.NODE_3847_length_1355_cov_57.681179.p1
OG0006391	SOAP.k55.scaffold4234.p1, SOAP.k35.scaffold38398.p1	SPADES.k35.NODE_4037_length_3002_cov_92.622851_g2463_i0.p1
OG0006392	SPADES.k25.NODE_16356_length_2828_cov_123.663575_g5504_i2.p1	TRINITY_DN31320_c0_g1_i1.p1
OG0006393	TransABySS.k65.S410424.p1	TransABySS.k25.R362535.p1
OG0006394	TransABySS.k25.R1170346.p1	TRINITY_DN13396_c0_g1_i2.p1
OG0006395	SPADES.k25.NODE_41940_length_1808_cov_126.881660_g14733_i0.p1, TRINITY_DN6367_c0_g1_i1.p1	TRINITY_DN10176_c0_g1_i5.p1
OG0006396	SPADES.k35.NODE_31074_length_2217_cov_52.379468_g11725_i0.p2, SPADES.k35.NODE_48584_length_1663_cov_75.415233_g10713_i2.p1	TRINITY_DN1166_c0_g1_i5.p2
OG0006397	TransABySS.k65.R425367.p1	TransABySS.k25.R372643.p1
OG0006398	SPADES.k55.NODE_51672_length_1420_cov_67.232967_g2676_i2.p1	SPADES.k35.NODE_24914_length_1343_cov_74.687309_g13276_i0.p1, TransABySS.k65.S181331.p1
OG0006399	SPADES.k35.NODE_17711_length_2871_cov_89.451693_g7205_i0.p1	SOAP.k35.scaffold9163.p1
OG0006401	TransABySS.k25.R1190799.p1	SPADES.k25.NODE_4804_length_2905_cov_90.779861_g2683_i0.p1
OG0006402	TransABySS.k55.S537278.p1	TRINITY_DN4673_c0_g1_i7.p1
OG0006403	TransABySS.k45.R605130.p1	SPADES.k45.NODE_1826_length_3739_cov_74.374391_g1091_i0.p1, TRINITY_DN5315_c0_g2_i6.p1
OG0006404	TransABySS.k25.R1165968.p1, SPADES.k45.NODE_36085_length_1989_cov_72.995885_g12200_i4.p1	SOAP.k45.C202173.p1, TransABySS.k35.S268739.p1
OG0006405	TRINITY_DN33457_c0_g1_i2.p1	TRINITY_DN32362_c0_g1_i1.p1, TRINITY_DN24564_c0_g2_i5.p1, TRINITY_DN24564_c0_g1_i7.p1
OG0006406	SPADES.k65.NODE_36705_length_1778_cov_58.647986_g14592_i2.p1, TransABySS.k65.R407399.p1	TransABySS.k25.R359932.p1
OG0006407	SPADES.k35.NODE_27434_length_2363_cov_136.908935_g10528_i0.p1, SPADES.k45.NODE_102076_length_456_cov_21.072993_g47553_i0.p1, SPADES.k35.NODE_109937_length_412_cov_10.580902_g51654_i0.p1	TransABySS.k25.S373148.p1
OG0006408	TRINITY_DN7176_c0_g1_i88.p1	TRINITY_DN5117_c0_g1_i30.p1
OG0006409	TransABySS.k65.R400430.p1	SPADES.k25.NODE_27812_length_1294_cov_80.137116_g5793_i2.p1
OG0006411	SPADES.k25.NODE_88610_length_842_cov_60.296206_g1168_i45.p1, SPADES.k25.NODE_129066_length_325_cov_1.250000_g67404_i0.p1	SPADES.k25.NODE_22133_length_1534_cov_48.612989_g11267_i0.p1, Velvet.k55.NODE_503526_length_723_cov_51.123096.p1, SPADES.k25.NODE_22133_length_1534_cov_48.612989_g11267_i0.p2
OG0006412	TransABySS.k35.R775023.p2, TransABySS.k65.R400102.p1	SPADES.k25.NODE_12296_length_2082_cov_95.498785_g6076_i1.p1
OG0006413	TransABySS.k25.R1184707.p1	TransABySS.k25.J363006.p1
OG0006414	TransABySS.k35.S431859.p1	SOAP.k25.C595712.p1
OG0006415	SOAP.k65.C319569.p1	SOAP.k65.C80670.p1
OG0006416	SOAP.k25.C1278600.p1	TransABySS.k25.R382820.p1, TRINITY_DN8801_c0_g2_i1.p1
OG0006417	SPADES.k35.NODE_72083_length_1098_cov_13.633114_g24963_i0.p1, SPADES.k65.NODE_26912_length_2142_cov_43.233028_g3818_i4.p1	TRINITY_DN20661_c0_g1_i17.p1
OG0006418	SPADES.k35.NODE_1523_length_5620_cov_63.561862_g759_i0.p1, TransABySS.k35.R782402.p1, SPADES.k35.NODE_1523_length_5620_cov_63.561862_g759_i0.p9, SPADES.k35.NODE_1523_length_5620_cov_63.561862_g759_i0.p7	TransABySS.k25.S363022.p1
OG0006419	SPADES.k45.NODE_912_length_6293_cov_95.654770_g78_i1.p1	TRINITY_DN17714_c0_g1_i2.p1, SPADES.k25.NODE_80_length_7041_cov_66.279504_g53_i0.p1, SPADES.k25.NODE_80_length_7041_cov_66.279504_g53_i0.p2
OG0006420	SOAP.k55.C512999.p1	TransABySS.k25.S363279.p1
OG0006421	SPADES.k35.NODE_12523_length_3261_cov_126.864228_g5326_i0.p1, SPADES.k25.NODE_16910_length_2792_cov_155.404771_g4460_i4.p1, TRINITY_DN42035_c2_g1_i1.p1, SPADES.k65.NODE_104725_length_349_cov_1.147887_g60763_i0.p1	TransABySS.k35.R253903.p1, SPADES.k25.NODE_3235_length_3260_cov_109.769706_g1668_i1.p1
OG0006422	SPADES.k65.NODE_82997_length_601_cov_68.220149_g39370_i0.p1	TransABySS.k25.S368947.p1
OG0006423	SPADES.k25.NODE_56896_length_1437_cov_107.254958_g19632_i0.p1, SPADES.k35.NODE_80209_length_926_cov_80.679012_g28706_i0.p1, SPADES.k45.NODE_106340_length_406_cov_1.077562_g51770_i0.p1	TRINITY_DN4178_c0_g1_i3.p1, SPADES.k25.NODE_19443_length_1660_cov_77.122936_g8975_i2.p1
OG0006426	TRINITY_DN124715_c0_g1_i1.p1, SPADES.k25.NODE_125079_length_361_cov_3.375000_g63425_i0.p1	TRINITY_DN4538_c0_g1_i5.p1
OG0006428	SOAP.k35.scaffold36866.p1	SPADES.k45.NODE_20866_length_1460_cov_52.606360_g11846_i0.p1
OG0006432	TRINITY_DN27817_c0_g1_i4.p1	SOAP.k25.scaffold14870.p1
OG0006434	SPADES.k25.NODE_29682_length_2195_cov_118.648848_g6620_i2.p1	TransABySS.k65.J180393.p1
OG0006435	TransABySS.k55.S492785.p1	SPADES.k25.NODE_11487_length_2142_cov_35.188474_g6216_i0.p1
OG0006437	SPADES.k25.NODE_11902_length_3160_cov_23.807018_g4785_i0.p1	SPADES.k25.NODE_51615_length_557_cov_10.575188_g27414_i0.p1, TRINITY_DN7619_c0_g1_i2.p1
OG0006442	SPADES.k45.NODE_43655_length_1746_cov_95.924162_g4725_i2.p1, SPADES.k25.NODE_15812_length_2864_cov_141.139486_g1550_i4.p1, TransABySS.k55.R499698.p1	TRINITY_DN264_c0_g2_i2.p1
OG0006443	TRINITY_DN5882_c0_g1_i1.p1	TRINITY_DN14676_c0_g1_i3.p1
OG0006445	TransABySS.k35.R794927.p1	Velvet.k65.NODE_28124_length_1161_cov_65.191216.p1
OG0006446	TransABySS.k55.S534433.p1	TransABySS.k25.S31129.p1
OG0006447	TransABySS.k25.R1174636.p1	SPADES.k65.NODE_14053_length_1705_cov_36.442073_g9219_i0.p1
OG0006448	SPADES.k35.NODE_24238_length_2511_cov_67.389338_g5573_i2.p1	TransABySS.k65.S197797.p1, TRINITY_DN1482_c0_g1_i13.p1
OG0006452	SOAP.k25.C1273528.p1	TRINITY_DN406_c0_g1_i4.p1
OG0006454	TRINITY_DN107731_c0_g1_i1.p1, TRINITY_DN120283_c0_g1_i1.p1	TRINITY_DN50901_c0_g1_i1.p1, TRINITY_DN45125_c0_g1_i1.p1
OG0006455	SOAP.k65.C338029.p1	TRINITY_DN1688_c2_g1_i5.p1
OG0006456	TRINITY_DN1388_c0_g1_i20.p1, TransABySS.k65.R407490.p1	TRINITY_DN23559_c0_g1_i3.p1
OG0006457	SOAP.k45.scaffold27066.p1	TransABySS.k35.R252386.p1, SOAP.k55.C118180.p1
OG0006459	TRINITY_DN2460_c1_g1_i5.p1	TransABySS.k25.J374202.p1
OG0006460	SPADES.k25.NODE_72055_length_1132_cov_298.214995_g25448_i0.p1	TRINITY_DN47882_c3_g1_i1.p1
OG0006460	TRINITY_DN20105_c2_g2_i1.p1, SPADES.k25.NODE_72743_length_1119_cov_490.873857_g25741_i0.p2	SPADES.k55.NODE_52395_length_356_cov_1.242525_g36761_i0.p1
OG0006461	TransABySS.k55.J490718.p1	TransABySS.k25.S382547.p1, SOAP.k45.C201085.p1
OG0006462	SPADES.k35.NODE_23811_length_2531_cov_94.523638_g2913_i2.p1, SOAP.k45.scaffold15424.p1	TRINITY_DN23978_c0_g1_i1.p1
OG0006463	TransABySS.k35.R776502.p1, SOAP.k35.C770095.p1	SPADES.k35.NODE_24483_length_1362_cov_79.975132_g13079_i0.p1
OG0006464	SPADES.k25.NODE_106248_length_574_cov_19.131148_g45876_i0.p1	TransABySS.k45.S44119.p1
OG0006468	TransABySS.k25.R1166189.p1	TRINITY_DN11683_c0_g1_i2.p1
OG0006469	SPADES.k55.NODE_34589_length_1948_cov_84.334918_g10430_i1.p1, SPADES.k25.NODE_1947_length_5049_cov_82.231489_g889_i0.p1	SPADES.k25.NODE_14548_length_1928_cov_88.990541_g6782_i1.p1
OG0006470	SOAP.k25.scaffold24535.p1	Velvet.k65.NODE_59154_length_1062_cov_61.748589.p1
OG0006472	SOAP.k45.C617186.p1	TransABySS.k55.J195459.p1
OG0006474	TRINITY_DN30802_c0_g1_i7.p1, TRINITY_DN25580_c0_g1_i1.p1	SOAP.k25.C571586.p1
OG0006475	SPADES.k35.NODE_26386_length_2409_cov_41.323505_g5592_i1.p1	TRINITY_DN24768_c0_g1_i1.p1
OG0006478	TRINITY_DN2114_c0_g1_i23.p3, TRINITY_DN2114_c0_g1_i23.p1, SPADES.k25.NODE_29469_length_2203_cov_154.151056_g3757_i3.p1	TransABySS.k55.J194447.p1
OG0006479	TRINITY_DN7943_c0_g2_i8.p1	TransABySS.k35.S281622.p1, SPADES.k25.NODE_55164_length_480_cov_13.167033_g30607_i0.p1
OG0006480	SOAP.k65.C335201.p1	TRINITY_DN34050_c0_g1_i1.p1
OG0006481	SPADES.k55.NODE_108838_length_337_cov_6.570922_g59756_i0.p1, SPADES.k25.NODE_69065_length_1189_cov_34.606529_g24171_i0.p2, SPADES.k45.NODE_91497_length_625_cov_5.710345_g37893_i0.p1	TRINITY_DN43266_c0_g1_i1.p1
OG0006484	TRINITY_DN14087_c0_g1_i19.p1	TRINITY_DN366_c0_g1_i3.p1, TransABySS.k35.R269326.p1
OG0006490	TRINITY_DN90628_c0_g2_i1.p1, SPADES.k25.NODE_99666_length_669_cov_14.349379_g40777_i0.p1, SPADES.k25.NODE_108187_length_546_cov_6.401152_g47489_i0.p2, SPADES.k25.NODE_135516_length_310_cov_5.263158_g73854_i0.p1, SPADES.k25.NODE_5708_length_3929_cov_36.551230_g2452_i0.p2, Velvet.k45.NODE_174644_length_730_cov_17.354795.p1	TransABySS.k65.J184558.p1
OG0006494	TRINITY_DN87653_c0_g1_i2.p1	SPADES.k25.NODE_22486_length_1516_cov_129.103286_g11437_i0.p1
OG0006495	SPADES.k45.NODE_6196_length_4006_cov_46.862408_g2944_i0.p1, TRINITY_DN1391_c6_g1_i2.p1, SPADES.k25.NODE_49804_length_1604_cov_104.795440_g16088_i1.p1, TRINITY_DN4324_c4_g1_i3.p1	TRINITY_DN6399_c0_g1_i4.p1
OG0006496	TransABySS.k25.J1158746.p1	SPADES.k25.NODE_16052_length_1839_cov_71.414553_g8469_i0.p1
OG0006499	TRINITY_DN64872_c0_g1_i2.p2	SPADES.k35.NODE_21357_length_1506_cov_82.288239_g1830_i20.p1
OG0006500	TRINITY_DN1014_c0_g1_i19.p1	TRINITY_DN17813_c0_g1_i1.p1, TRINITY_DN9839_c0_g1_i9.p1
OG0006502	TransABySS.k45.S622032.p1	SOAP.k65.C94318.p1
OG0006503	TransABySS.k45.R654516.p1	TRINITY_DN9192_c0_g1_i3.p1
OG0006504	SPADES.k25.NODE_5627_length_3942_cov_110.953791_g2413_i0.p2, TransABySS.k55.R487136.p1	TransABySS.k25.S329412.p1
OG0006505	TRINITY_DN8640_c0_g1_i17.p1	TransABySS.k45.S167246.p1
OG0006507	TRINITY_DN2964_c0_g2_i1.p1	SPADES.k25.NODE_25379_length_1391_cov_99.528551_g7607_i1.p1
OG0006508	SOAP.k65.C359813.p1	SPADES.k45.NODE_3841_length_3038_cov_63.623789_g2386_i0.p1
OG0006510	TransABySS.k55.S583176.p1, SPADES.k65.NODE_60969_length_1086_cov_54.222331_g13960_i5.p1	TRINITY_DN38_c0_g4_i3.p1
OG0006511	TransABySS.k55.R490445.p1	SOAP.k35.C276931.p1
OG0006512	SOAP.k65.scaffold22431.p1	SOAP.k25.scaffold16406.p1
OG0006513	TransABySS.k25.S1176428.p1	TransABySS.k65.S187183.p1, SOAP.k55.C122527.p1
OG0006514	SOAP.k65.C361865.p1	TransABySS.k65.S194569.p1
OG0006515	TransABySS.k35.S873563.p1	TRINITY_DN15794_c0_g1_i2.p1, TRINITY_DN5254_c1_g2_i2.p1
OG0006516	SOAP.k45.C601550.p1, TransABySS.k65.S348185.p1	SOAP.k45.C187844.p1
OG0006518	SPADES.k35.NODE_567_length_6816_cov_81.137443_g302_i0.p1, TRINITY_DN7_c0_g1_i2.p1	SPADES.k45.NODE_517_length_5190_cov_75.423712_g189_i1.p1, SPADES.k25.NODE_419_length_5190_cov_95.100678_g256_i0.p1
OG0006519	SOAP.k25.C1279094.p2, Velvet.k35.NODE_1243802_length_605_cov_44.166943.p1	SOAP.k65.C81162.p1, Velvet.k65.NODE_4893_length_1773_cov_60.712917.p2
OG0006520	TRINITY_DN16333_c0_g2_i1.p1	SPADES.k25.NODE_45073_length_733_cov_51.115819_g22495_i0.p1
OG0006522	TRINITY_DN9121_c0_g1_i68.p2, TRINITY_DN9121_c0_g1_i38.p4	TRINITY_DN11968_c0_g1_i2.p1
OG0006523	TransABySS.k55.R483088.p1	SPADES.k65.NODE_8502_length_2163_cov_44.902765_g5729_i0.p1
OG0006524	TRINITY_DN1379_c0_g1_i5.p1	SOAP.k35.C269273.p1
OG0006525	TransABySS.k25.R1178147.p1	SOAP.k55.C137666.p1
OG0006526	SPADES.k25.NODE_13472_length_3032_cov_84.825740_g5339_i0.p1	Velvet.k55.NODE_259501_length_2031_cov_61.538651.p1
OG0006527	TransABySS.k55.R501096.p1	TRINITY_DN17093_c0_g1_i8.p1
OG0006528	TransABySS.k25.R1189286.p1	SPADES.k25.NODE_17756_length_1747_cov_88.720674_g3307_i2.p3, SOAP.k55.scaffold2715.p1, SPADES.k25.NODE_17756_length_1747_cov_88.720674_g3307_i2.p1
OG0006529	SPADES.k45.NODE_101664_length_461_cov_8.019231_g47149_i0.p1	TRINITY_DN2931_c0_g1_i1.p1
OG0006534	SPADES.k25.NODE_5631_length_3942_cov_25.423283_g2416_i0.p1, Velvet.k65.NODE_53755_length_739_cov_22.694181.p1, TransABySS.k25.J1198801.p1	SPADES.k35.NODE_45128_length_631_cov_16.241611_g24342_i0.p1
OG0006535	TransABySS.k45.R612333.p1	TRINITY_DN3332_c0_g1_i2.p1
OG0006538	SPADES.k25.NODE_11659_length_3182_cov_19.369021_g4683_i0.p1, SPADES.k45.NODE_14303_length_3067_cov_15.828921_g6297_i0.p1	TRINITY_DN39072_c0_g3_i1.p2
OG0006540	SPADES.k35.NODE_78314_length_965_cov_69.813978_g22642_i3.p1	Velvet.k45.NODE_411435_length_412_cov_54.271843.p1
OG0006541	SOAP.k45.C606024.p1, SPADES.k25.NODE_67679_length_1215_cov_84.065546_g3510_i5.p1	TRINITY_DN1886_c1_g1_i1.p1
OG0006542	SOAP.k55.C487313.p1, SOAP.k65.C338223.p1	SPADES.k35.NODE_46855_length_581_cov_18.730769_g25772_i0.p1
OG0006544	TRINITY_DN1399_c0_g1_i1.p2	TRINITY_DN17912_c0_g1_i4.p2
OG0006546	TRINITY_DN51307_c0_g1_i1.p1	SPADES.k25.NODE_20130_length_1625_cov_78.191875_g10366_i0.p1, SOAP.k25.C546686.p1
OG0006547	TransABySS.k65.S465009.p1, SPADES.k25.NODE_32354_length_2098_cov_90.724554_g9314_i2.p1	TRINITY_DN143_c0_g1_i1.p1
OG0006548	TransABySS.k25.R1200150.p1, SPADES.k25.NODE_103713_length_609_cov_38.345890_g23262_i4.p1	TRINITY_DN18537_c0_g1_i1.p1
OG0006549	Velvet.k55.NODE_521734_length_1081_cov_27.691027.p1	TRINITY_DN29536_c0_g1_i3.p1, SPADES.k35.NODE_25861_length_1302_cov_60.210734_g13716_i0.p1
OG0006550	SOAP.k35.scaffold12352.p2, SOAP.k65.C343553.p1	TRINITY_DN1494_c0_g2_i1.p1
OG0006552	SPADES.k25.NODE_62520_length_1320_cov_110.338224_g11846_i2.p1	SPADES.k25.NODE_32083_length_1138_cov_77.946990_g11219_i1.p1
OG0006553	SOAP.k65.C358709.p1	TRINITY_DN12710_c0_g1_i10.p1
OG0006556	TransABySS.k25.J1213187.p1	TRINITY_DN12877_c0_g2_i1.p1, SPADES.k25.NODE_39773_length_884_cov_104.655413_g19416_i0.p1
OG0006559	TransABySS.k65.S468369.p1	TRINITY_DN1686_c0_g2_i3.p1
OG0006561	SPADES.k25.NODE_21935_length_2522_cov_88.756908_g6540_i1.p1	TransABySS.k25.R357913.p1
OG0006562	TRINITY_DN2135_c0_g1_i18.p2	TRINITY_DN37276_c0_g1_i1.p1
OG0006562	SPADES.k25.NODE_77879_length_1026_cov_31.460539_g27987_i0.p1, SOAP.k65.C319861.p1, SPADES.k25.NODE_29517_length_2202_cov_10.011024_g10720_i0.p2, SPADES.k45.NODE_52176_length_1504_cov_45.633996_g414_i5.p2, SPADES.k45.NODE_97756_length_515_cov_20.465957_g43386_i0.p1	TransABySS.k25.R377239.p1
OG0006563	TransABySS.k55.J508252.p1	SPADES.k25.NODE_30647_length_1185_cov_77.325862_g15034_i0.p1, SPADES.k45.NODE_24220_length_1300_cov_64.021514_g11736_i2.p1
OG0006565	Velvet.k55.NODE_183636_length_843_cov_10.514828.p1	TRINITY_DN11161_c0_g1_i3.p1
OG0006566	TransABySS.k45.S635097.p1	TRINITY_DN35869_c0_g1_i1.p1
OG0006567	TRINITY_DN19016_c0_g2_i1.p1	TRINITY_DN61177_c0_g1_i1.p2
OG0006568	SOAP.k55.scaffold9083.p2	TRINITY_DN54501_c0_g1_i1.p1
OG0006570	SOAP.k65.C347873.p1	TransABySS.k45.S232587.p1
OG0006571	SOAP.k55.C518585.p1	SPADES.k25.NODE_59321_length_405_cov_7.715789_g34625_i0.p1, TRINITY_DN437_c0_g1_i1.p1, Velvet.k25.NODE_3529198_length_694_cov_56.636887.p1
OG0006572	TransABySS.k25.R1186747.p1	TRINITY_DN8210_c0_g1_i4.p1
OG0006573	SPADES.k65.NODE_60953_length_1087_cov_7.499022_g24701_i0.p1	TRINITY_DN10303_c0_g1_i2.p1
OG0006574	TransABySS.k45.J631220.p1	TRINITY_DN13431_c0_g1_i3.p1
OG0006576	TransABySS.k35.S877981.p1	SPADES.k25.NODE_40961_length_853_cov_24.328502_g20056_i0.p1
OG0006577	TransABySS.k45.S600950.p1	TRINITY_DN19771_c1_g1_i1.p1
OG0006578	TransABySS.k45.S621340.p2, TransABySS.k45.S621340.p1, TRINITY_DN11288_c0_g1_i3.p1	TRINITY_DN33651_c0_g2_i1.p1
OG0006579	SOAP.k45.C621344.p1, SPADES.k25.NODE_14132_length_2981_cov_85.299391_g5588_i0.p1, TransABySS.k35.S804984.p1	SPADES.k25.NODE_3350_length_3234_cov_70.298847_g1904_i0.p1, TRINITY_DN7599_c3_g1_i2.p1
OG0006581	TRINITY_DN2125_c0_g1_i3.p1, SPADES.k65.NODE_28318_length_2083_cov_65.892963_g6694_i2.p1	TransABySS.k35.R254460.p1
OG0006583	SPADES.k25.NODE_94915_length_742_cov_88.161785_g21999_i7.p1	TRINITY_DN4263_c0_g1_i1.p2
OG0006584	TransABySS.k45.R630008.p1, TRINITY_DN2019_c0_g1_i3.p1, TransABySS.k35.J785574.p2	SOAP.k25.C595194.p1, TRINITY_DN11108_c0_g1_i2.p1
OG0006587	TransABySS.k65.J399360.p1	SOAP.k65.C82790.p1, TransABySS.k25.S367236.p1
OG0006588	TransABySS.k45.S613612.p1	TRINITY_DN55834_c0_g1_i1.p1, TRINITY_DN5110_c0_g1_i2.p1
OG0006589	TransABySS.k25.S1174862.p1, SPADES.k25.NODE_83748_length_925_cov_66.475556_g18548_i3.p1	TRINITY_DN8509_c0_g1_i2.p1
OG0006591	SPADES.k35.NODE_82583_length_877_cov_73.065321_g8595_i2.p2	SOAP.k55.C117030.p2
OG0006594	SPADES.k55.NODE_10969_length_3265_cov_77.204984_g507_i3.p1	TRINITY_DN63503_c0_g1_i1.p1, SPADES.k25.NODE_48347_length_643_cov_11.666667_g24792_i0.p1, SPADES.k55.NODE_29639_length_982_cov_42.499461_g17083_i0.p1
OG0006596	TransABySS.k45.S657130.p1	SPADES.k65.NODE_21326_length_1279_cov_58.086491_g13349_i0.p1, TRINITY_DN24743_c0_g2_i2.p1
OG0006597	TransABySS.k45.R625274.p1, SPADES.k25.NODE_95593_length_730_cov_139.974468_g37949_i0.p1	SOAP.k35.C252766.p1
OG0006599	SOAP.k45.C622720.p1	TransABySS.k25.S392214.p1, SPADES.k25.NODE_8299_length_2430_cov_92.004990_g4573_i0.p1
OG0006600	SOAP.k45.scaffold28340.p1, SPADES.k35.NODE_14766_length_3080_cov_92.485057_g774_i3.p1, TransABySS.k55.S584009.p1	SPADES.k25.NODE_1240_length_4121_cov_97.474854_g724_i0.p1
OG0006602	TransABySS.k35.R793711.p1, TRINITY_DN3393_c0_g1_i1.p1	SOAP.k45.scaffold3965.p1, SPADES.k35.NODE_1781_length_3731_cov_78.468344_g290_i1.p1
OG0006603	SPADES.k55.NODE_22738_length_2435_cov_69.850000_g4807_i1.p1	TRINITY_DN29270_c0_g1_i4.p1
OG0006604	TransABySS.k45.J621873.p1	TRINITY_DN6142_c0_g1_i5.p2
OG0006605	TRINITY_DN1911_c0_g1_i58.p1	TransABySS.k35.R252798.p1
OG0006606	TransABySS.k65.S430172.p1	SPADES.k25.NODE_53997_length_503_cov_9.102510_g29521_i0.p1, SPADES.k25.NODE_10250_length_2249_cov_32.191097_g5572_i1.p1
OG0006607	SOAP.k65.C328035.p1	SOAP.k55.scaffold3810.p1
OG0006608	Velvet.k45.NODE_174644_length_730_cov_17.354795.p2	SPADES.k35.NODE_43947_length_667_cov_11.004747_g23428_i0.p1
OG0006609	TRINITY_DN3694_c0_g1_i43.p1	TransABySS.k25.R358736.p1
OG0006610	TRINITY_DN6319_c0_g1_i5.p1	Velvet.k55.NODE_3557_length_1202_cov_48.227123.p1
OG0006611	TransABySS.k65.R398313.p1	TransABySS.k35.R262707.p1
OG0006615	TRINITY_DN3967_c0_g1_i31.p1	TRINITY_DN23297_c0_g1_i2.p1
OG0006616	TRINITY_DN226_c0_g1_i18.p1, SPADES.k25.NODE_4319_length_4222_cov_59.986895_g1399_i3.p1	TRINITY_DN45174_c0_g1_i1.p1, TRINITY_DN23068_c0_g1_i2.p1, SPADES.k25.NODE_47629_length_662_cov_45.588697_g24266_i0.p1
OG0006618	TRINITY_DN7876_c0_g2_i4.p1	SPADES.k45.NODE_22636_length_1375_cov_58.893233_g12682_i0.p1
OG0006619	TransABySS.k35.R783465.p1, TRINITY_DN1349_c0_g1_i7.p1	TRINITY_DN403_c0_g1_i2.p1, TRINITY_DN403_c0_g1_i8.p1
OG0006620	TransABySS.k25.R1181566.p1	Velvet.k65.NODE_62350_length_513_cov_44.980507.p1
OG0006622	TransABySS.k25.R1196314.p1	Velvet.k25.NODE_1098849_length_681_cov_29.886930.p1
OG0006624	TransABySS.k45.R604285.p1	SPADES.k55.NODE_19799_length_1435_cov_66.049275_g11892_i0.p1
OG0006625	Velvet.k65.NODE_832404_length_488_cov_71.106560.p1	TransABySS.k25.S150570.p1
OG0006626	SOAP.k55.scaffold12813.p1	Velvet.k65.NODE_62445_length_749_cov_55.489986.p1
OG0006627	TransABySS.k65.S454928.p2, TransABySS.k65.S454928.p1	SOAP.k55.C142924.p1
OG0006630	SOAP.k65.scaffold13619.p1, SPADES.k55.NODE_4045_length_4398_cov_72.072070_g428_i1.p1, SPADES.k65.NODE_35184_length_1829_cov_57.208617_g9977_i1.p1	TRINITY_DN2337_c0_g1_i14.p1
OG0006632	TransABySS.k25.R1172635.p1	TransABySS.k25.S369752.p1, TRINITY_DN29681_c0_g3_i6.p1
OG0006633	TRINITY_DN11225_c0_g1_i3.p1	TRINITY_DN20623_c0_g1_i5.p1
OG0006634	SOAP.k35.scaffold41102.p1	TRINITY_DN33064_c0_g1_i1.p1
OG0006635	TransABySS.k25.S1144944.p1	SOAP.k45.C168734.p1
OG0006636	TransABySS.k25.S1171715.p1	TRINITY_DN7227_c1_g1_i3.p1, TransABySS.k25.R361238.p1
OG0006638	TransABySS.k25.S1243137.p1	SOAP.k25.scaffold11785.p1
OG0006639	TRINITY_DN5396_c0_g1_i2.p1	TRINITY_DN6810_c0_g1_i18.p1
